type,area,neighborhood,latitude,longitude,age,floor,bedrooms,price,sqmprice,zone,street,elevator,parking,storage,yard,balcony,reconstructed
0,110.0,1,36.378643,59.461243,1.0,2.0,2.0,4850000000,44090909.0,12.0,29,1,1,1,0,0,0
0,85.0,3,36.36002,59.5174,4.0,4.0,2.0,2550000000,30000000.0,10.0,178,1,1,1,0,0,0
0,90.0,5,36.33290257322176,59.46998618148838,9.0,1.0,2.0,3500000000,38888888.0,9.0,27,1,1,1,0,0,1
0,71.0,3,36.36002,59.5174,11.0,1.0,2.0,2200000000,30985915.0,10.0,178,0,1,1,0,0,1
1,120.0,16,36.326877,59.619993,22.0,0.0,3.0,6600000000,55000000.0,2.0,39,0,1,1,0,1,0
0,150.0,3,36.36002,59.5174,0.0,2.0,3.0,4950000000,33000000.0,10.0,178,1,1,1,0,0,0
1,168.0,16,36.31845,59.58768,27.0,0.0,2.0,5400000000,32142857.0,2.0,18,0,1,1,0,1,0
0,220.0,14,36.33588,59.55771,3.0,1.0,4.0,6600000000,30000000.0,2.0,68,1,1,1,0,0,0
0,150.0,11,36.31803637201696,59.55147485505697,15.0,3.0,3.0,8100000000,54000000.0,1.0,116,1,1,1,1,1,1
0,112.0,4,36.27604529311827,59.61728154936996,3.0,2.0,2.0,3850000000,34375000.0,7.0,233,1,1,1,0,0,0
0,180.0,10,36.298897,59.50974,0.0,1.0,3.0,6480000000,36000000.0,9.0,118,1,1,1,0,0,0
0,90.0,18,36.27278,59.60273,13.0,2.0,2.0,2375000000,26388888.0,8.0,31,0,1,1,0,0,0
0,66.0,18,36.27278,59.60273,17.0,0.0,2.0,3500000000,53030303.0,8.0,31,0,1,1,1,0,1
1,230.0,18,36.280858289861,59.613015435481,27.0,0.0,5.0,23000000000,100000000.0,8.0,31,0,1,1,0,1,1
0,110.0,5,36.33234062414125,59.48554209952649,14.0,0.0,2.0,3850000000,35000000.0,9.0,150,1,1,1,0,0,0
0,158.0,2,36.337013,59.50505,0.0,3.0,3.0,8000000000,50632911.0,11.0,91,1,1,1,0,0,0
1,220.0,17,36.31978,59.49477,21.0,0.0,4.0,13000000000,59090909.0,9.0,232,0,1,1,0,1,0
0,135.0,9,36.29603,59.6437,8.0,3.0,2.0,1640000000,12148148.0,4.0,196,0,0,1,0,0,0
0,140.0,14,36.33588,59.55771,0.0,4.0,2.0,3200000000,22857142.0,2.0,68,1,1,1,0,0,0
0,155.0,10,36.31962771569768,59.51406333288188,0.0,14.0,3.0,6820000000,44000000.0,9.0,22,1,1,1,0,0,0
0,121.0,6,36.31594112617405,59.58007873853172,23.0,4.0,3.0,3872000000,32000000.0,1.0,179,0,0,0,0,0,0
0,290.0,11,36.31803637201696,59.55147485505697,0.0,4.0,4.0,24400000000,84137931.0,1.0,116,1,1,1,0,0,0
0,160.0,16,36.31799,59.6073,0.0,5.0,3.0,3900000000,24375000.0,2.0,154,1,1,1,0,0,0
0,95.0,1,36.3737765,59.47582,0.0,2.0,2.0,2300000000,24210526.0,12.0,29,1,1,1,0,0,0
0,60.0,21,36.32321,59.62739,2.0,1.0,1.0,1100000000,18333333.0,3.0,152,0,0,0,0,0,0
0,88.0,1,36.3737765,59.47582,8.0,2.0,2.0,2180000000,24772727.0,12.0,29,0,1,1,0,0,0
0,115.0,1,36.3737765,59.47582,6.0,2.0,3.0,3080000000,26782608.0,12.0,29,1,1,1,0,0,0
1,280.0,17,36.31978,59.49477,12.0,0.0,5.0,13500000000,48214285.0,9.0,232,0,1,1,0,1,0
0,200.0,2,36.340984,59.46686,0.0,1.0,3.0,10000000000,50000000.0,11.0,162,1,1,1,0,0,0
0,120.0,1,36.3737765,59.47582,0.0,3.0,2.0,4450000000,37083333.0,12.0,29,1,1,1,0,0,0
0,65.0,9,36.30289,59.65058,7.0,1.0,1.0,1600000000,24615384.0,4.0,236,0,0,1,0,0,1
0,117.0,1,36.3737765,59.47582,3.0,1.0,2.0,4050000000,34615384.0,12.0,29,1,1,1,0,0,0
0,140.0,16,36.326877,59.619993,6.0,3.0,2.0,1400000000,10000000.0,2.0,39,0,0,1,1,0,0
0,86.0,21,36.321136,59.65146,14.0,0.0,1.0,1350000000,15697674.0,3.0,152,0,1,0,0,0,0
0,78.0,2,36.33183891914909,59.50350991234309,17.0,1.0,2.0,3500000000,44871794.0,11.0,91,0,1,1,0,0,0
0,160.0,18,36.28657372078277,59.60300168365068,0.0,3.0,3.0,10560000000,66000000.0,8.0,5,0,0,0,0,0,0
0,220.0,0,36.32754,59.52752,0.0,5.0,3.0,9999000000,45450000.0,11.0,7,1,1,1,0,0,0
1,400.0,13,36.30177,59.60844,0.0,0.0,2.0,11950000000,29875000.0,2.0,153,0,1,1,0,1,0
1,75.0,16,36.31845,59.58768,21.0,0.0,1.0,3187500000,42500000.0,2.0,18,0,1,1,1,1,0
0,158.0,5,36.32676539888356,59.46392572398653,1.0,2.0,3.0,8532000000,54000000.0,9.0,44,1,1,1,0,0,0
0,90.0,1,36.3737765,59.47582,0.0,5.0,2.0,3040000000,33777777.0,12.0,29,1,1,1,0,0,0
0,161.0,0,36.34023,59.518368,0.0,3.0,3.0,6850000000,42546583.0,11.0,168,1,1,1,0,0,0
0,175.0,0,36.32754,59.52752,0.0,6.0,3.0,10670000000,60971428.0,11.0,7,1,1,1,0,0,0
0,95.0,5,36.33234062414125,59.48554209952649,15.0,4.0,2.0,3950000000,41578947.0,9.0,150,1,1,1,0,0,1
0,71.0,1,36.3737765,59.47582,10.0,3.0,2.0,2230000000,31408450.0,12.0,29,1,1,1,0,0,1
0,114.0,1,36.3737765,59.47582,1.0,4.0,2.0,3700000000,32456140.0,12.0,29,1,1,1,0,0,0
1,42.0,21,36.30104,59.63633,26.0,0.0,2.0,3300000000,78571428.0,3.0,151,0,0,0,0,1,0
0,100.0,17,36.31381112631327,59.50007725445739,15.0,0.0,2.0,4000000000,40000000.0,9.0,234,1,1,1,1,0,0
1,125.0,0,36.32754,59.52752,24.0,0.0,4.0,9300000000,74400000.0,11.0,7,0,1,1,0,1,1
0,90.0,18,36.27278,59.60273,10.0,3.0,2.0,4700000000,52222222.0,8.0,31,1,1,1,0,0,0
0,80.0,3,36.35428942109136,59.47617625794752,9.0,3.0,2.0,1620000000,20250000.0,10.0,8,0,0,0,0,0,0
0,100.0,16,36.31631,59.60839,0.0,4.0,2.0,3600000000,36000000.0,2.0,192,1,1,1,0,0,0
0,130.0,5,36.33234062414125,59.48554209952649,0.0,3.0,3.0,5395000000,41500000.0,9.0,150,1,1,1,0,0,0
0,175.0,18,36.27278,59.60273,0.0,6.0,3.0,12250000000,70000000.0,8.0,31,1,1,1,0,0,0
0,68.0,3,36.36002,59.5174,8.0,2.0,2.0,2020000000,29705882.0,10.0,178,1,1,1,0,0,0
0,95.0,1,36.3737765,59.47582,0.0,3.0,2.0,3230000000,34000000.0,12.0,29,1,1,1,0,0,0
0,210.0,14,36.33588,59.55771,5.0,6.0,3.0,6250000000,29761904.0,2.0,68,1,1,1,0,0,0
0,280.0,11,36.31803637201696,59.55147485505697,2.0,2.0,4.0,24160000000,86285714.0,1.0,116,1,1,1,0,0,0
0,70.0,3,36.36002,59.5174,5.0,2.0,2.0,2300000000,32857142.0,10.0,178,1,1,1,0,0,0
0,146.0,15,36.27072,59.63504,6.0,3.0,3.0,5200000000,35616438.0,6.0,190,1,1,0,0,0,0
0,70.0,1,36.3737765,59.47582,22.0,2.0,2.0,2100000000,30000000.0,12.0,29,0,0,0,1,0,0
0,95.0,5,36.33290257322176,59.46998618148838,11.0,1.0,2.0,3700000000,38947368.0,9.0,27,1,1,1,0,0,1
0,180.0,0,36.32855,59.51339,6.0,2.0,3.0,7500000000,41666666.0,11.0,168,1,1,1,0,0,0
1,125.0,0,36.338135,59.537815,15.0,0.0,2.0,7600000000,60800000.0,11.0,7,0,1,1,0,1,1
0,110.0,3,36.36002,59.5174,14.0,4.0,2.0,3000000000,27272727.0,10.0,178,1,1,1,1,0,1
0,120.0,17,36.310604816622615,59.50447669120178,17.0,2.0,3.0,4400000000,36666666.0,9.0,229,0,1,1,0,0,1
0,108.0,2,36.33224,59.49386,15.0,2.0,3.0,3600000000,33333333.0,11.0,148,0,1,1,0,0,0
0,80.0,1,36.3737765,59.47582,7.0,4.0,2.0,2199000000,27487500.0,12.0,29,1,1,0,0,0,0
0,75.0,21,36.32321,59.62739,14.0,1.0,2.0,1000000000,13333333.0,3.0,152,0,1,1,0,0,0
1,250.0,11,36.304542954997,59.564255475998,30.0,0.0,4.0,27000000000,108000000.0,1.0,171,0,1,1,0,1,0
0,160.0,0,36.32754,59.52752,0.0,6.0,3.0,8950000000,55937500.0,11.0,7,1,1,1,0,0,0
0,1020.0,0,36.32754,59.52752,0.0,6.0,3.0,51000000000,50000000.0,11.0,7,1,1,1,0,0,0
0,79.0,1,36.372307,59.486256,14.0,2.0,2.0,2060000000,26075949.0,12.0,29,0,1,1,0,0,1
1,90.0,6,36.31724402357477,59.57023857746468,30.0,0.0,2.0,2700000000,30000000.0,1.0,127,0,1,1,0,1,1
0,105.0,5,36.33290257322176,59.46998618148838,0.0,1.0,2.0,4100000000,39047619.0,9.0,27,1,1,1,0,0,0
0,98.0,10,36.29008578096397,59.50294589843005,10.0,2.0,3.0,3400000000,34693877.0,9.0,118,1,1,1,0,0,0
0,142.0,1,36.3737765,59.47582,6.0,3.0,3.0,3950000000,27816901.0,12.0,29,1,1,1,0,0,0
0,70.0,16,36.31799,59.6073,3.0,3.0,2.0,1210000000,17285714.0,2.0,154,0,0,0,0,0,0
0,88.0,12,36.259796,59.58069,4.0,2.0,2.0,4752000000,54000000.0,7.0,40,1,1,1,0,0,0
0,75.0,16,36.326877,59.619993,0.0,0.0,2.0,1950000000,26000000.0,2.0,39,0,0,0,0,0,0
0,145.0,15,36.27072,59.63504,6.0,3.0,3.0,5300000000,36551724.0,6.0,190,1,1,0,0,0,0
0,112.0,1,36.3737765,59.47582,3.0,1.0,2.0,3500000000,31250000.0,12.0,29,1,1,1,0,0,0
0,113.0,1,36.3737765,59.47582,0.0,3.0,2.0,3600000000,31858407.0,12.0,29,1,1,1,0,0,0
0,180.0,0,36.33271,59.535473,0.0,2.0,3.0,9900000000,55000000.0,11.0,7,1,1,1,0,0,0
0,155.0,17,36.310604816622615,59.50447669120178,0.0,3.0,3.0,8800000000,56774193.0,9.0,229,1,1,1,0,0,0
0,92.0,9,36.29603,59.6437,7.0,3.0,2.0,2520000000,27391304.0,4.0,196,1,1,1,0,0,0
0,164.0,0,36.32754,59.52752,0.0,2.0,3.0,6550000000,39939024.0,11.0,7,1,1,1,0,0,0
1,65.0,18,36.27278,59.60273,29.0,0.0,2.0,3300000000,50769230.0,8.0,31,0,1,1,1,1,0
0,95.0,16,36.313236,59.601505,0.0,0.0,2.0,1350000000,14210526.0,2.0,192,1,1,1,1,0,0
0,135.0,1,36.3737765,59.47582,0.0,1.0,3.0,2970000000,22000000.0,12.0,29,1,1,1,0,0,0
0,80.0,0,36.336388935093,59.520750045776,12.0,1.0,2.0,3150000000,39375000.0,11.0,7,1,1,1,0,0,0
1,215.0,9,36.29603,59.6437,30.0,0.0,3.0,7900000000,36744186.0,4.0,196,0,1,1,0,1,0
0,140.0,20,36.34125,59.57177,0.0,3.0,2.0,2800000000,20000000.0,2.0,262,1,1,1,0,0,0
1,129.0,9,36.28929,59.647198,6.0,0.0,2.0,5200000000,40310077.0,4.0,159,0,1,1,0,1,1
0,251.0,18,36.27278,59.60273,4.0,1.0,5.0,60000000000,239043824.0,8.0,31,1,1,1,0,0,0
1,510.0,8,36.2910848,59.5651861,30.0,0.0,5.0,30500000000,59803921.0,1.0,106,0,1,1,0,1,0
0,135.0,8,36.28718,59.57472,0.0,1.0,3.0,6900000000,51111111.0,1.0,260,1,1,1,0,0,0
1,200.0,5,36.32676539888356,59.46392572398653,12.0,0.0,5.0,6700000000,33500000.0,9.0,44,0,1,1,0,1,0
1,220.0,18,36.27278,59.60273,13.0,0.0,2.0,19000000000,86363636.0,8.0,31,0,1,1,0,1,0
0,140.0,17,36.310604816622615,59.50447669120178,12.0,2.0,3.0,6700000000,47857142.0,9.0,229,1,1,1,0,0,0
0,300.0,8,36.29935,59.56544,0.0,1.0,4.0,36000000000,120000000.0,1.0,20,1,1,1,0,0,0
0,125.0,17,36.310604816622615,59.50447669120178,0.0,1.0,3.0,6200000000,49600000.0,9.0,229,1,1,1,0,0,0
0,135.0,17,36.310604816622615,59.50447669120178,9.0,2.0,3.0,5930000000,43925925.0,9.0,229,1,1,1,0,0,1
0,165.0,1,36.3737765,59.47582,1.0,4.0,3.0,5300000000,32121212.0,12.0,29,1,1,1,0,0,0
0,168.0,0,36.32754,59.52752,10.0,4.0,3.0,7200000000,42857142.0,11.0,7,1,1,1,0,0,0
0,92.0,3,36.36002,59.5174,2.0,1.0,2.0,3500000000,38043478.0,10.0,178,1,1,1,0,0,0
0,92.0,16,36.320168,59.606373,2.0,2.0,2.0,3500000000,38043478.0,2.0,235,1,1,1,0,0,1
0,160.0,11,36.30195,59.56417,0.0,4.0,3.0,10500000000,65625000.0,1.0,171,1,1,1,0,0,0
0,200.0,8,36.29935,59.56544,1.0,5.0,4.0,14000000000,70000000.0,1.0,20,1,1,1,0,0,0
0,110.0,9,36.29603,59.6437,0.0,3.0,2.0,2900000000,26363636.0,4.0,196,1,1,1,0,0,0
0,115.0,1,36.3737765,59.47582,1.0,1.0,2.0,3560000000,30956521.0,12.0,29,1,1,1,0,0,0
0,78.0,11,36.31803637201696,59.55147485505697,17.0,3.0,2.0,5000000000,64102564.0,1.0,116,1,1,1,0,0,0
0,108.0,1,36.3737765,59.47582,1.0,5.0,2.0,3200000000,29629629.0,12.0,29,1,1,1,0,0,1
0,110.0,1,36.3737765,59.47582,0.0,4.0,2.0,3150000000,28636363.0,12.0,29,1,1,1,0,0,0
0,97.0,9,36.29314,59.64282,4.0,2.0,2.0,2480000000,25567010.0,4.0,38,1,1,1,0,0,0
0,175.0,14,36.3308,59.549545,0.0,3.0,3.0,9240000000,52800000.0,2.0,166,1,1,1,0,0,0
0,115.0,14,36.328094722014,59.564785614388,2.0,4.0,2.0,5175000000,45000000.0,2.0,68,0,0,0,0,0,0
0,95.0,3,36.36002,59.5174,5.0,1.0,2.0,2700000000,28421052.0,10.0,178,1,1,1,0,0,1
0,162.0,0,36.32855,59.51339,1.0,4.0,3.0,10530000000,65000000.0,11.0,168,1,1,1,0,0,0
1,127.0,9,36.29603,59.6437,30.0,0.0,2.0,5900000000,46456692.0,4.0,196,0,1,0,1,1,1
0,74.0,10,36.306672544168606,59.50915210361765,15.0,1.0,2.0,3500000000,47297297.0,9.0,248,0,0,0,0,0,0
0,200.0,1,36.3737765,59.47582,0.0,1.0,3.0,7200000000,36000000.0,12.0,29,1,1,1,1,0,0
0,100.0,20,36.34125,59.57177,6.0,5.0,2.0,22000000,220000.0,2.0,262,1,1,1,0,0,1
0,115.0,9,36.29603,59.6437,0.0,5.0,2.0,3250000000,28260869.0,4.0,196,1,1,1,0,0,0
0,150.0,6,36.302414439582,59.59251851167,0.0,4.0,3.0,7400000000,49333333.0,1.0,191,0,0,0,0,0,0
0,170.0,1,36.3737765,59.47582,0.0,2.0,3.0,4930000000,29000000.0,12.0,29,1,1,1,0,0,0
0,50.0,16,36.31845,59.58768,0.0,2.0,1.0,620000000,12400000.0,2.0,18,0,0,1,0,0,0
1,63.0,9,36.29603,59.6437,12.0,0.0,2.0,2300000000,36507936.0,4.0,196,0,0,1,0,1,1
0,60.0,12,36.26528,59.60926,0.0,3.0,1.0,1140000000,19000000.0,7.0,259,0,0,0,0,0,0
0,75.0,2,36.34002,59.513424,12.0,3.0,2.0,2450000000,32666666.0,11.0,91,0,1,1,0,0,1
0,56.0,18,36.27278,59.60273,0.0,8.0,1.0,3800000000,67857142.0,8.0,31,1,1,1,0,0,1
0,55.0,10,36.281270998274366,59.51008686572384,7.0,1.0,1.0,1890000000,34363636.0,9.0,211,0,0,0,0,0,0
0,143.0,1,36.3737765,59.47582,0.0,5.0,3.0,4800000000,33566433.0,12.0,29,1,1,1,0,0,1
0,110.0,3,36.36002,59.5174,6.0,4.0,2.0,3630000000,33000000.0,10.0,178,1,1,1,0,0,0
0,140.0,1,36.3737765,59.47582,2.0,4.0,3.0,4800000000,34285714.0,12.0,29,1,1,1,0,0,0
1,200.0,3,36.36002,59.5174,22.0,0.0,4.0,10000000000,50000000.0,10.0,178,0,1,1,0,1,0
0,103.0,1,36.3737765,59.47582,7.0,1.0,2.0,2850000000,27669902.0,12.0,29,1,1,1,0,0,0
0,163.0,11,36.31803637201696,59.55147485505697,0.0,3.0,3.0,12300000000,75460122.0,1.0,116,1,1,1,0,0,0
0,75.0,21,36.31508,59.6328,0.0,2.0,1.0,1500000000,20000000.0,3.0,263,1,1,1,0,0,1
0,55.0,3,36.36002,59.5174,7.0,4.0,1.0,730000000,13272727.0,10.0,178,0,0,0,0,0,1
0,90.0,3,36.37322142764356,59.52098742158715,0.0,0.0,1.0,1550000000,17222222.0,10.0,36,0,0,0,0,0,1
0,255.0,14,36.335835,59.57,0.0,5.0,4.0,5750000000,22549019.0,2.0,68,1,1,1,0,0,0
0,120.0,20,36.34125,59.57177,0.0,2.0,2.0,2790000000,23250000.0,2.0,262,1,1,1,0,0,0
0,65.0,9,36.29603,59.6437,4.0,2.0,2.0,1200000000,18461538.0,4.0,196,0,0,0,0,0,0
0,161.0,0,36.32855,59.51339,0.0,3.0,3.0,9400000000,58385093.0,11.0,168,1,1,1,0,0,0
0,165.0,18,36.27278,59.60273,0.0,4.0,3.0,7500000000,45454545.0,8.0,31,1,1,1,0,0,0
0,68.0,18,36.2881,59.6006,10.0,0.0,1.0,2720000000,40000000.0,8.0,49,0,1,1,1,0,1
0,75.0,3,36.36002,59.5174,0.0,2.0,2.0,1830000000,24400000.0,10.0,178,1,0,1,0,0,0
0,85.0,5,36.33234062414125,59.48554209952649,14.0,4.0,2.0,3190000000,37529411.0,9.0,150,1,1,1,0,0,0
0,83.0,1,36.36988,59.484917,7.0,2.0,2.0,2800000000,33734939.0,12.0,29,1,1,1,0,1,0
1,250.0,0,36.340164,59.542027,19.0,0.0,3.0,17000000000,68000000.0,11.0,7,0,1,1,0,1,1
0,82.0,1,36.378735,59.467747,8.0,1.0,2.0,2850000000,34756097.0,12.0,29,1,1,1,0,1,1
0,94.0,1,36.3737765,59.47582,2.0,3.0,2.0,2950000000,31382978.0,12.0,29,1,1,1,0,0,0
0,65.0,16,36.31799,59.6073,0.0,2.0,2.0,1230000000,18923076.0,2.0,154,0,0,1,0,0,0
1,225.0,3,36.36002,59.5174,22.0,0.0,5.0,9500000000,42222222.0,10.0,178,0,1,1,0,1,0
0,160.0,0,36.32754,59.52752,0.0,4.0,3.0,7600000000,47500000.0,11.0,7,1,1,1,0,0,0
0,163.0,5,36.32676539888356,59.46392572398653,1.0,4.0,3.0,7400000000,45398773.0,9.0,44,1,1,1,0,0,0
0,150.0,1,36.3737765,59.47582,2.0,3.0,3.0,5400000000,36000000.0,12.0,29,1,1,1,0,0,0
0,62.0,3,36.36002,59.5174,13.0,2.0,1.0,1930000000,31129032.0,10.0,178,0,1,1,0,0,0
0,100.0,1,36.3737765,59.47582,0.0,3.0,2.0,3350000000,33500000.0,12.0,29,1,1,1,0,0,0
0,154.0,0,36.32754,59.52752,0.0,3.0,3.0,4900000000,31818181.0,11.0,7,1,1,1,0,0,0
0,135.0,9,36.29603,59.6437,0.0,2.0,3.0,3300000000,24444444.0,4.0,196,1,1,1,0,0,0
0,113.0,1,36.3737765,59.47582,0.0,5.0,2.0,3600000000,31858407.0,12.0,29,1,1,1,0,0,0
0,62.0,6,36.31724402357477,59.57023857746468,22.0,4.0,1.0,2590000000,41774193.0,1.0,127,1,1,1,0,0,0
0,98.0,7,36.30047,59.5678,0.0,3.0,2.0,4600000000,46938775.0,1.0,101,1,1,0,0,0,0
0,65.0,18,36.27278,59.60273,19.0,0.0,1.0,1780000000,27384615.0,8.0,31,0,1,1,0,0,1
0,175.0,0,36.31921,59.52935,0.0,2.0,3.0,15100000000,86285714.0,11.0,238,0,0,0,0,0,0
0,145.0,5,36.33290257322176,59.46998618148838,0.0,3.0,3.0,5800000000,40000000.0,9.0,27,1,1,1,0,0,0
0,95.0,5,36.33290257322176,59.46998618148838,0.0,3.0,2.0,4400000000,46315789.0,9.0,27,1,1,1,0,0,0
0,325.0,17,36.31381112631327,59.50007725445739,0.0,6.0,4.0,24375000000,75000000.0,9.0,234,1,1,1,0,0,0
0,84.0,17,36.310604816622615,59.50447669120178,16.0,2.0,1.0,4600000000,54761904.0,9.0,229,0,1,1,0,0,1
0,200.0,11,36.31803637201696,59.55147485505697,0.0,3.0,3.0,22000000000,110000000.0,1.0,116,1,1,1,0,0,0
0,75.0,16,36.33635,59.59367,11.0,1.0,2.0,1800000000,24000000.0,2.0,231,0,0,0,0,0,0
0,55.0,1,36.3737765,59.47582,15.0,3.0,1.0,1580000000,28727272.0,12.0,29,0,1,0,0,0,1
0,90.0,20,36.34125,59.57177,2.0,0.0,2.0,1600000000,17777777.0,2.0,262,1,0,1,1,0,0
0,53.0,17,36.310604816622615,59.50447669120178,6.0,0.0,1.0,2100000000,39622641.0,9.0,229,1,1,1,0,0,0
0,150.0,12,36.26528,59.60926,0.0,4.0,4.0,1700000000,11333333.0,7.0,259,1,0,1,0,0,0
0,30.0,5,36.33234062414125,59.48554209952649,0.0,0.0,1.0,860000000,28666666.0,9.0,150,1,0,0,0,0,0
0,80.0,17,36.310604816622615,59.50447669120178,7.0,2.0,2.0,2100000000,26250000.0,9.0,229,1,1,1,0,0,0
0,90.0,16,36.335922,59.60427,12.0,0.0,2.0,1900000000,21111111.0,2.0,231,0,0,1,1,0,1
0,92.0,14,36.32767,59.54838,15.0,3.0,2.0,3100000000,33695652.0,2.0,166,0,1,1,0,0,0
1,250.0,0,36.32754,59.52752,17.0,0.0,4.0,24000000000,96000000.0,11.0,7,0,1,1,0,1,0
0,80.0,16,36.31799,59.6073,10.0,3.0,2.0,1780000000,22250000.0,2.0,154,1,0,1,0,0,0
0,91.0,20,36.34125,59.57177,17.0,0.0,1.0,1280000000,14065934.0,2.0,262,0,0,1,1,0,0
0,134.0,1,36.367626,59.488853,1.0,1.0,3.0,4480000000,33432835.0,12.0,29,1,1,1,0,0,0
0,235.0,3,36.36002,59.5174,0.0,5.0,3.0,7050000000,30000000.0,10.0,178,1,1,1,0,0,0
0,130.0,12,36.26528,59.60926,0.0,3.0,2.0,1750000000,13461538.0,7.0,259,0,0,1,0,0,0
0,170.0,1,36.3737765,59.47582,1.0,2.0,3.0,5950000000,35000000.0,12.0,29,1,1,1,0,0,0
0,81.0,1,36.38066723684211,59.484675580725245,10.0,2.0,2.0,2145000000,26481481.0,12.0,35,1,1,1,0,0,0
0,72.0,18,36.27278,59.60273,2.0,1.0,2.0,2730000000,37916666.0,8.0,31,1,0,1,1,0,0
0,90.0,3,36.36213,59.519264,9.0,3.0,2.0,2135000000,23722222.0,10.0,178,1,0,1,0,0,1
0,77.0,2,36.3406336129336,59.48362143657552,17.0,1.0,2.0,3100000000,40259740.0,11.0,115,1,1,1,0,0,0
0,110.0,1,36.3737765,59.47582,2.0,1.0,2.0,3400000000,30909090.0,12.0,29,1,1,1,0,0,0
0,75.0,21,36.32321,59.62739,7.0,0.0,1.0,1100000000,14666666.0,3.0,152,0,0,0,0,0,1
0,125.0,17,36.30632229765302,59.50754560098833,15.0,2.0,3.0,4450000000,35600000.0,9.0,257,0,1,1,0,0,1
0,140.0,11,36.309246328967,59.558258056641,12.0,5.0,3.0,9300000000,66428571.0,1.0,197,1,1,1,0,0,1
0,100.0,1,36.37198,59.483757,0.0,6.0,2.0,3730000000,37300000.0,12.0,29,1,1,1,0,0,0
0,120.0,17,36.31381112631327,59.50007725445739,16.0,1.0,3.0,8300000000,69166666.0,9.0,234,0,0,0,0,0,0
0,110.0,17,36.310604816622615,59.50447669120178,13.0,2.0,2.0,4700000000,42727272.0,9.0,229,1,1,1,0,0,1
0,75.0,5,36.33234062414125,59.48554209952649,15.0,2.0,2.0,3000000000,40000000.0,9.0,150,0,1,1,0,0,1
0,115.0,1,36.3737765,59.47582,2.0,2.0,2.0,3900000000,33913043.0,12.0,29,1,1,1,0,0,0
0,100.0,18,36.27278,59.60273,0.0,2.0,2.0,5300000000,53000000.0,8.0,31,1,1,1,0,0,0
0,78.0,5,36.32676539888356,59.46392572398653,16.0,3.0,2.0,3400000000,43589743.0,9.0,44,0,1,1,0,0,1
0,170.0,1,36.3737765,59.47582,0.0,3.0,3.0,5400000000,31764705.0,12.0,29,1,1,1,0,0,0
1,50.0,4,36.27604529311827,59.61728154936996,0.0,0.0,3.0,3500000000,70000000.0,7.0,233,0,0,1,0,1,0
0,72.0,14,36.32767,59.54838,21.0,1.0,2.0,3200000000,44444444.0,2.0,166,0,1,1,0,0,1
1,146.0,18,36.27278,59.60273,18.0,0.0,2.0,8000000000,54794520.0,8.0,31,0,1,1,1,1,0
1,225.0,2,36.33224,59.49386,20.0,0.0,2.0,9700000000,43111111.0,11.0,148,0,1,0,0,1,0
0,92.0,1,36.3737765,59.47582,6.0,4.0,2.0,2700000000,29347826.0,12.0,29,1,1,1,0,0,1
0,141.0,7,36.30176,59.58274,22.0,1.0,2.0,3050000000,21631205.0,1.0,123,1,1,1,0,0,0
0,85.0,17,36.31381112631327,59.50007725445739,16.0,1.0,2.0,3500000000,41176470.0,9.0,234,1,1,1,0,0,1
0,180.0,5,36.33233006683,59.476342451263,0.0,2.0,3.0,8100000000,45000000.0,9.0,150,1,1,1,0,0,0
0,115.0,5,36.333277523736,59.477212429047,12.0,1.0,3.0,4200000000,36521739.0,9.0,44,1,1,1,0,0,0
0,90.0,1,36.3737765,59.47582,0.0,2.0,2.0,2650000000,29444444.0,12.0,29,1,1,1,0,0,0
0,70.0,9,36.29603,59.6437,2.0,2.0,1.0,1365000000,19500000.0,4.0,196,0,0,1,0,0,0
0,155.0,8,36.28718,59.57472,1.0,3.0,3.0,7000000000,45161290.0,1.0,260,1,1,1,0,0,0
1,50.0,21,36.30314,59.6338,11.0,0.0,2.0,1600000000,32000000.0,3.0,103,0,1,1,0,1,1
1,140.0,21,36.30104,59.63633,22.0,0.0,3.0,6100000000,43571428.0,3.0,151,0,1,1,1,1,1
0,145.0,17,36.31978,59.49477,12.0,4.0,3.0,7800000000,53793103.0,9.0,232,1,1,1,0,0,1
0,121.0,1,36.3737765,59.47582,0.0,5.0,2.0,3700000000,30578512.0,12.0,29,1,1,1,1,0,0
0,150.0,0,36.33370200045877,59.52084863608757,1.0,3.0,3.0,7200000000,48000000.0,11.0,125,0,0,0,0,0,0
1,270.0,2,36.33183891914909,59.50350991234309,17.0,0.0,5.0,23000000000,85185185.0,11.0,91,0,1,1,0,1,1
0,185.0,5,36.33234062414125,59.48554209952649,0.0,1.0,3.0,8700000000,47027027.0,9.0,150,1,1,1,0,0,0
1,78.0,9,36.29603,59.6437,12.0,0.0,1.0,1900000000,24358974.0,4.0,196,0,0,1,0,1,1
1,65.0,21,36.30314,59.6338,4.0,0.0,2.0,1700000000,26153846.0,3.0,103,0,1,1,1,1,0
0,115.0,20,36.34125,59.57177,1.0,5.0,2.0,2415000000,21000000.0,2.0,262,1,1,1,0,0,0
0,165.0,2,36.33183891914909,59.50350991234309,0.0,2.0,3.0,7600000000,46060606.0,11.0,91,1,1,1,0,0,0
0,171.0,11,36.31803637201696,59.55147485505697,0.0,5.0,3.0,15100000000,88304093.0,1.0,116,1,1,1,0,0,0
0,125.0,17,36.31978,59.49477,0.0,6.0,2.0,6350000000,50800000.0,9.0,232,1,1,1,0,0,0
